simulation_suite,scenario,scenario_definition,replicate,method,family,metric,claim_axis,value,threshold,support,n_cells,n_unit,ground_truth,seed,passed,threshold_margin,n_definition
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,PHATE,graph,label_neighbor_recall,cell_state_support,0.9085185185,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,True,0.3585185185,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,PHATE,graph,pseudotime_distance_corr,continuum_support,0.6859924672,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,True,0.2359924672,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,t-SNE,relational,truth_local_retention,truth_geometry,0.1115740741,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,False,-0.1884259259,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,t-SNE,relational,truth_trustworthiness,truth_geometry,0.8368400287,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,False,-0.06315997131,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,t-SNE,relational,latent_distance_corr,truth_geometry,0.501337883,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,True,0.05133788301,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,t-SNE,relational,label_neighbor_recall,cell_state_support,0.8372222222,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,True,0.2872222222,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,t-SNE,relational,pseudotime_distance_corr,continuum_support,0.4050466185,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,False,-0.04495338149,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,PaCMAP,relational,truth_local_retention,truth_geometry,0.1458333333,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,False,-0.1541666667,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,PaCMAP,relational,truth_trustworthiness,truth_geometry,0.8909200808,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,False,-0.009079919231,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,PaCMAP,relational,latent_distance_corr,truth_geometry,0.768338493,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,True,0.318338493,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,PaCMAP,relational,label_neighbor_recall,cell_state_support,0.9112037037,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,True,0.3612037037,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,1,PaCMAP,relational,pseudotime_distance_corr,continuum_support,0.6400087048,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2001,True,0.1900087048,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PCA,factor,truth_local_retention,truth_geometry,0.1387962963,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.1612037037,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PCA,factor,truth_trustworthiness,truth_geometry,0.8789073543,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.02109264573,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PCA,factor,latent_distance_corr,truth_geometry,0.7186448855,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.2686448855,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PCA,factor,label_neighbor_recall,cell_state_support,0.8299074074,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.2799074074,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PCA,factor,pseudotime_distance_corr,continuum_support,0.6251633344,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.1751633344,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,GLM-PCA,factor,truth_local_retention,truth_geometry,0.1646296296,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.1353703704,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,GLM-PCA,factor,truth_trustworthiness,truth_geometry,0.9021656305,0.9,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.00216563048,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,GLM-PCA,factor,latent_distance_corr,truth_geometry,0.7688515898,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.3188515898,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,GLM-PCA,factor,label_neighbor_recall,cell_state_support,0.8725,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.3225,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,GLM-PCA,factor,pseudotime_distance_corr,continuum_support,0.6609350872,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.2109350872,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,scScope,deep,truth_local_retention,truth_geometry,0.1291666667,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.1708333333,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,scScope,deep,truth_trustworthiness,truth_geometry,0.8668509219,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.03314907806,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,scScope,deep,latent_distance_corr,truth_geometry,0.6463024653,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.1963024653,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,scScope,deep,label_neighbor_recall,cell_state_support,0.8672222222,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.3172222222,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,scScope,deep,pseudotime_distance_corr,continuum_support,0.6049964148,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.1549964148,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,SAUCIE,deep,truth_local_retention,truth_geometry,0.1530555556,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.1469444444,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,SAUCIE,deep,truth_trustworthiness,truth_geometry,0.8956520006,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.004347999362,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,SAUCIE,deep,latent_distance_corr,truth_geometry,0.6976653347,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.2476653347,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,SAUCIE,deep,label_neighbor_recall,cell_state_support,0.8444444444,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.2944444444,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,SAUCIE,deep,pseudotime_distance_corr,continuum_support,0.6111153173,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.1611153173,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,UMAP,graph,truth_local_retention,truth_geometry,0.1409259259,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.1590740741,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,UMAP,graph,truth_trustworthiness,truth_geometry,0.8859040066,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.01409599341,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,UMAP,graph,latent_distance_corr,truth_geometry,0.71244325,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.26244325,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,UMAP,graph,label_neighbor_recall,cell_state_support,0.8819444444,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.3319444444,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,UMAP,graph,pseudotime_distance_corr,continuum_support,0.6257660865,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.1757660865,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PHATE,graph,truth_local_retention,truth_geometry,0.1377777778,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.1622222222,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PHATE,graph,truth_trustworthiness,truth_geometry,0.8894609172,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.01053908284,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PHATE,graph,latent_distance_corr,truth_geometry,0.7304286964,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.2804286964,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PHATE,graph,label_neighbor_recall,cell_state_support,0.8609259259,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.3109259259,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PHATE,graph,pseudotime_distance_corr,continuum_support,0.6755441324,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.2255441324,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,t-SNE,relational,truth_local_retention,truth_geometry,0.1303703704,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.1696296296,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,t-SNE,relational,truth_trustworthiness,truth_geometry,0.8654021202,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.0345978798,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,t-SNE,relational,latent_distance_corr,truth_geometry,0.6374885408,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.1874885408,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,t-SNE,relational,label_neighbor_recall,cell_state_support,0.8573148148,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.3073148148,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,t-SNE,relational,pseudotime_distance_corr,continuum_support,0.5850965903,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.1350965903,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PaCMAP,relational,truth_local_retention,truth_geometry,0.1592592593,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.1407407407,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PaCMAP,relational,truth_trustworthiness,truth_geometry,0.8989514586,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,False,-0.001048541368,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PaCMAP,relational,latent_distance_corr,truth_geometry,0.7744755669,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.3244755669,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PaCMAP,relational,label_neighbor_recall,cell_state_support,0.8993518519,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.3493518519,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,2,PaCMAP,relational,pseudotime_distance_corr,continuum_support,0.6986433364,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2002,True,0.2486433364,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,PCA,factor,truth_local_retention,truth_geometry,0.1389814815,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,False,-0.1610185185,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,PCA,factor,truth_trustworthiness,truth_geometry,0.8825344067,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,False,-0.01746559328,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,PCA,factor,latent_distance_corr,truth_geometry,0.7466569847,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.2966569847,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,PCA,factor,label_neighbor_recall,cell_state_support,0.8826851852,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.3326851852,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,PCA,factor,pseudotime_distance_corr,continuum_support,0.6606042852,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.2106042852,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,GLM-PCA,factor,truth_local_retention,truth_geometry,0.175462963,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,False,-0.124537037,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,GLM-PCA,factor,truth_trustworthiness,truth_geometry,0.9013158244,0.9,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.001315824433,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,GLM-PCA,factor,latent_distance_corr,truth_geometry,0.788664358,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.338664358,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,GLM-PCA,factor,label_neighbor_recall,cell_state_support,0.9160185185,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.3660185185,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,GLM-PCA,factor,pseudotime_distance_corr,continuum_support,0.6837442399,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.2337442399,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,scScope,deep,truth_local_retention,truth_geometry,0.1299074074,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,False,-0.1700925926,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,scScope,deep,truth_trustworthiness,truth_geometry,0.8502691429,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,False,-0.04973085711,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,scScope,deep,latent_distance_corr,truth_geometry,0.6291701082,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.1791701082,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,scScope,deep,label_neighbor_recall,cell_state_support,0.8981481481,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.3481481481,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,scScope,deep,pseudotime_distance_corr,continuum_support,0.6116381198,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.1616381198,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,SAUCIE,deep,truth_local_retention,truth_geometry,0.1543518519,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,False,-0.1456481481,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,SAUCIE,deep,truth_trustworthiness,truth_geometry,0.892446198,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,False,-0.007553802009,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,nonlinear_manifold,Known curved continuum with pseudotime and smooth nonlinear latent geometry.,3,SAUCIE,deep,latent_distance_corr,truth_geometry,0.7324385582,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",2003,True,0.2824385582,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
